"Participant" "TrialN" "ItemN" "Onset" "Determiner" "OldNew" "Agecat" "DO" "FixLoc" "FixationStart" "NOFIX" "DURPOSTDO3" "DISCARDONSET.D" "Perc_Dur" "DiscardTrial" "FixStart.rel" "DC" "DCC" "OC" "OCC" "AC" "ACC" "FixStart.rel.inv"
"P263yo" 21 7 "Same" "A" "N" "Three" 4020 "TARGET" 4536.8 0 1886.8 0 81.3275862068966 0 516.8 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00193498452012384
"P263yo" 22 4 "Different" "A" "N" "Three" 4020 "TARGET" 4489 0 1953.3 0 84.1939655172414 0 469 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00213219616204691
"P263yo" 24 17 "Same" "AN" "N" "Three" 4010 "TARGET" 6157.8 0 1863.4 0 79.9742489270386 0 2147.8 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000465592699506472
"P263yo" 27 12 "Different" "AN" "N" "Three" 4010 "TARGET" 5855.9 0 1097 0 47.0815450643777 0 1845.9 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000541741156075627
"P263yo" 29 9 "Different" "AN" "N" "Three" 4020 "TARGET" 4505.6 0 1953.3 0 84.1939655172414 0 485.6 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00205930807248764
"P263yo" 30 5 "Same" "AN" "Y" "Three" 4010 "TARGET" 5265.2 0 1508.5 0 64.7424892703863 0 1255.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000796685787125558
"P263yo" 31 10 "Different" "A" "N" "Three" 4020 "TARGET" 4122.7 0 1950.6 0 84.0775862068966 0 102.7 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.0097370983446933
"P263yo" 33 14 "Different" "A" "N" "Three" 4020 "TARGET" 6251 0 1986.7 0 85.6336206896552 0 2231 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000448229493500672
"P263yo" 38 15 "Same" "AN" "Y" "Three" 4020 "TARGET" 4755.9 0 1417.6 0 61.1034482758621 0 735.9 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.0013588802826471
"P263yo" 39 2 "Different" "A" "Y" "Three" 4010 "TARGET" 5944.8 0 1366.7 0 58.656652360515 0 1934.8 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000516849286747984
"P2645yo" 1 20 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 4161.2 0 1996.7 0 85.6952789699571 0 151.2 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00661375661375662
"P2645yo" 4 17 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 4326.6 0 1763.5 0 75.6866952789699 0 316.6 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00315855969677827
"P2645yo" 5 16 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4600.2 0 2153.3 0 92.8146551724138 0 580.2 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00172354360565322
"P2645yo" 7 14 "Same" "A" "N" "Four-Five" 4020 "TARGET" 5159.5 0 1986.7 0 85.6336206896552 0 1139.5 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000877577885037297
"P2645yo" 8 13 "Different" "AN" "N" "Four-Five" 4020 "TARGET" 5098.1 0 2120 0 91.3793103448276 0 1078.1 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000927557740469344
"P2645yo" 13 8 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 5872.8 0 2096.7 0 89.9871244635193 0 1862.8 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000536826283014816
"P2645yo" 15 6 "Same" "A" "N" "Four-Five" 4020 "TARGET" 6166.6 0 1920.1 0 82.7629310344828 0 2146.6 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000465852976800522
"P2645yo" 17 4 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 4226.3 0 2072.6 0 89.3362068965517 0 206.3 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00484730974309258
"P2645yo" 20 1 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4975.7 0 2022.2 0 87.1637931034483 0 955.7 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00104635345819818
"P2645yo" 23 11 "Same" "A" "N" "Four-Five" 4020 "TARGET" 4120.5 0 2086.2 0 89.9224137931034 0 100.5 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00995024875621891
"P2645yo" 28 19 "Same" "A" "N" "Four-Five" 4010 "TARGET" 4645.1 0 1768.2 0 75.8884120171674 0 635.1 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00157455518815934
"P2645yo" 30 5 "Same" "AN" "Y" "Four-Five" 4010 "TARGET" 6293.5 0 979.6 0 42.0429184549356 0 2283.5 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000437924239106635
"P2645yo" 33 14 "Different" "A" "N" "Four-Five" 4020 "TARGET" 5237.2 0 2119.6 0 91.3620689655173 0 1217.2 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000821557673348669
"P2645yo" 35 16 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 4933.5 0 1339.4 0 57.7327586206897 0 913.5 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00109469074986316
"P2645yo" 36 8 "Different" "AN" "Y" "Four-Five" 4010 "TARGET" 5004.9 0 1761.5 0 75.6008583690987 0 994.9 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00100512614333099
"P2645yo" 37 6 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 6195.6 0 1710.9 0 73.7456896551724 0 2175.6 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000459643316786174
"P2645yo" 39 2 "Different" "A" "Y" "Four-Five" 4010 "TARGET" 5016 0 1257.3 0 53.9613733905579 0 1006 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00099403578528827
"P2645yo" 40 1 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 4387.1 0 2066.8 0 89.0862068965517 0 367.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00272405339144647
"P273yo" 1 1 "Same" "A" "N" "Three" 4020 "TARGET" 5319.1 0 2086.7 0 89.9439655172414 0 1299.1 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000769763682549457
"P273yo" 3 15 "Same" "AN" "N" "Three" 4020 "TARGET" 4546.8 0 2086.6 0 89.9396551724138 0 526.8 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00189825360668185
"P273yo" 7 18 "Different" "AN" "N" "Three" 4020 "TARGET" 5928.9 0 2086.7 0 89.9439655172414 0 1908.9 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000523861910000524
"P273yo" 8 14 "Different" "A" "Y" "Three" 4020 "TARGET" 5900.8 0 2119.9 0 91.375 0 1880.8 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000531688643130583
"P273yo" 9 13 "Same" "AN" "N" "Three" 4020 "TARGET" 5372.4 0 2067.5 0 89.1163793103449 0 1352.4 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000739426205264715
"P273yo" 13 19 "Same" "A" "Y" "Three" 4010 "TARGET" 4668.8 0 2063.3 0 88.5536480686695 0 658.8 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00151791135397693
"P273yo" 24 4 "Same" "A" "N" "Three" 4020 "TARGET" 6111.3 0 2061.8 0 88.8706896551724 0 2091.3 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000478171472289963
"P273yo" 26 6 "Same" "A" "Y" "Three" 4020 "TARGET" 4606.3 0 1486.2 0 64.0603448275862 0 586.3 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00170561146170902
"P273yo" 28 8 "Same" "AN" "Y" "Three" 4010 "TARGET" 4450.2 0 1963.4 0 84.2660944206009 0 440.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00227169468423444
"P273yo" 30 10 "Same" "A" "N" "Three" 4020 "TARGET" 4910.3 0 1853.6 0 79.8965517241379 0 890.3 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00112321689318207
"P273yo" 36 16 "Different" "A" "N" "Three" 4020 "TARGET" 4405.9 0 1920.2 0 82.7672413793104 0 385.9 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00259134490800726
"P273yo" 37 17 "Different" "AN" "Y" "Three" 4010 "TARGET" 6061.2 0 2063.4 0 88.5579399141631 0 2051.2 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000487519500780031
"P2745yo" 1 1 "Same" "A" "N" "Four-Five" 4020 "TARGET" 5231.5 0 2086.7 0 89.9439655172414 0 1211.5 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000825423029302518
"P2745yo" 3 15 "Same" "AN" "N" "Four-Five" 4020 "TARGET" 4871.4 0 1886.8 0 81.3275862068966 0 851.4 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00117453605825699
"P2745yo" 5 8 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 4784.4 0 1996.7 0 85.6952789699571 0 774.4 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00129132231404959
"P2745yo" 8 14 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4848.3 0 1920 0 82.7586206896552 0 828.3 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00120729204394543
"P2745yo" 9 13 "Same" "AN" "N" "Four-Five" 4020 "TARGET" 4437.1 0 1886.7 0 81.323275862069 0 417.1 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00239750659314313
"P2745yo" 13 19 "Same" "A" "Y" "Four-Five" 4010 "TARGET" 4772.2 0 2029 0 87.0815450643777 0 762.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00131199160325374
"P2745yo" 16 20 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 6086.7 0 2163.4 0 92.8497854077253 0 2076.7 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000481533201714258
"P2745yo" 22 2 "Same" "A" "N" "Four-Five" 4010 "TARGET" 5393 0 1983 0 85.107296137339 0 1383 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000723065798987708
"P2745yo" 24 4 "Same" "A" "N" "Four-Five" 4020 "TARGET" 5003.7 0 1136.3 0 48.9784482758621 0 983.7 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.00101657009250788
"P2745yo" 26 6 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 4232.2 0 1786.8 0 77.0172413793104 0 212.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00471253534401508
"P2745yo" 27 7 "Different" "A" "N" "Four-Five" 4020 "TARGET" 4121.5 0 1985.2 0 85.5689655172414 0 101.5 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00985221674876847
"P2745yo" 28 8 "Same" "AN" "Y" "Four-Five" 4010 "TARGET" 5919.6 0 1963.3 0 84.2618025751073 0 1909.6 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000523669878508588
"P2745yo" 30 10 "Same" "A" "N" "Four-Five" 4020 "TARGET" 5651.8 0 2131.7 0 91.8836206896552 0 1631.8 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000612820198553744
"P2745yo" 32 12 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 4694.9 0 2029.9 0 87.1201716738197 0 684.9 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.0014600671630895
"P2745yo" 33 13 "Different" "AN" "Y" "Four-Five" 4020 "TARGET" 4299.3 0 1645.8 0 70.9396551724138 0 279.3 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00358037952022914
"P2745yo" 34 14 "Same" "A" "Y" "Four-Five" 4020 "TARGET" 4802.3 0 1653.4 0 71.2672413793103 0 782.3 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00127828198900677
"P2745yo" 35 15 "Different" "AN" "Y" "Four-Five" 4020 "TARGET" 4440 0 1853.4 0 79.8879310344828 0 420 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00238095238095238
"P2745yo" 36 16 "Different" "A" "N" "Four-Five" 4020 "TARGET" 4281.8 0 1891.5 0 81.5301724137931 0 261.8 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00381970970206264
"P2745yo" 37 17 "Different" "AN" "Y" "Four-Five" 4010 "TARGET" 5401 0 1530.3 0 65.6781115879828 0 1391 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000718907260963336
"P283yo" 1 7 "Same" "A" "N" "Three" 4020 "TARGET" 4600.7 0 1953.4 0 84.198275862069 0 580.7 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00172205958326158
"P283yo" 2 4 "Different" "A" "N" "Three" 4020 "TARGET" 5032.7 0 1886.8 0 81.3275862068966 0 1012.7 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000987459267305224
"P283yo" 3 11 "Same" "A" "N" "Three" 4020 "TARGET" 4461.7 0 1919.8 0 82.75 0 441.7 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00226398007697532
"P283yo" 4 17 "Same" "AN" "N" "Three" 4010 "TARGET" 4171.2 0 1666.6 0 71.5278969957082 0 161.2 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00620347394540944
"P283yo" 5 20 "Different" "AN" "Y" "Three" 4010 "TARGET" 5776.9 0 1963.3 0 84.2618025751073 0 1766.9 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000565962986020714
"P283yo" 6 3 "Same" "AN" "N" "Three" 4010 "TARGET" 4449.1 0 1738.9 0 74.6309012875536 0 439.1 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00227738556137554
"P283yo" 7 12 "Different" "AN" "N" "Three" 4010 "TARGET" 5737.3 0 1630.1 0 69.9613733905579 0 1727.3 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000578938227291148
"P283yo" 8 19 "Same" "A" "N" "Three" 4010 "TARGET" 4293.5 0 1646.7 0 70.6738197424893 0 283.5 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00352733686067019
"P283yo" 10 5 "Same" "AN" "Y" "Three" 4010 "TARGET" 4140.1 0 1999.7 0 85.824034334764 0 130.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00768639508070713
"P283yo" 11 10 "Different" "A" "N" "Three" 4020 "TARGET" 4927.2 0 1820 0 78.448275862069 0 907.2 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00110229276895944
"P283yo" 12 13 "Same" "AN" "Y" "Three" 4020 "TARGET" 5866.2 0 1986.7 0 85.6336206896552 0 1846.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000541653125338533
"P283yo" 13 14 "Different" "A" "N" "Three" 4020 "TARGET" 4471.1 0 1368.9 0 59.0043103448276 0 451.1 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00221680336954112
"P283yo" 14 18 "Different" "AN" "Y" "Three" 4020 "TARGET" 4410.3 0 1296.5 0 55.8836206896552 0 390.3 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00256213169356905
"P283yo" 16 8 "Different" "AN" "Y" "Three" 4010 "TARGET" 4487.6 0 2010.7 0 86.2961373390558 0 477.6 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00209380234505862
"P283yo" 19 2 "Different" "A" "Y" "Three" 4010 "TARGET" 4918.4 0 2063.5 0 88.5622317596567 0 908.4 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00110083663584324
"P283yo" 21 20 "Same" "AN" "N" "Three" 4010 "TARGET" 4780.7 0 1937.3 0 83.1459227467811 0 770.7 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00129752173348904
"P283yo" 25 16 "Different" "A" "Y" "Three" 4020 "TARGET" 4867.4 0 2020.1 0 87.0732758620689 0 847.4 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00118008024545669
"P283yo" 26 15 "Different" "AN" "N" "Three" 4020 "TARGET" 4839.2 0 1500.5 0 64.676724137931 0 819.2 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.001220703125
"P283yo" 27 14 "Same" "A" "N" "Three" 4020 "TARGET" 4961 0 1986.7 0 85.6336206896552 0 941 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00106269925611052
"P283yo" 28 13 "Different" "AN" "N" "Three" 4020 "TARGET" 5782.1 0 1653.6 0 71.2758620689655 0 1762.1 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000567504681913626
"P283yo" 29 12 "Same" "AN" "Y" "Three" 4010 "TARGET" 6086.4 0 2063.4 0 88.5579399141631 0 2076.4 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000481602774031979
"P283yo" 31 10 "Same" "A" "Y" "Three" 4020 "TARGET" 4381.1 0 992.2 0 42.7672413793103 0 361.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.0027693159789532
"P283yo" 32 9 "Same" "AN" "Y" "Three" 4020 "TARGET" 4486.1 0 1919.9 0 82.7543103448276 0 466.1 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00214546234713581
"P283yo" 34 7 "Different" "A" "Y" "Three" 4020 "TARGET" 5745.2 0 2119.8 0 91.3706896551724 0 1725.2 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000579642939948991
"P283yo" 36 5 "Different" "AN" "Y" "Three" 4010 "TARGET" 4238 0 1400.2 0 60.0944206008584 0 228 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.0043859649122807
"P283yo" 37 4 "Same" "A" "Y" "Three" 4020 "TARGET" 5860.2 0 1953.3 0 84.1939655172414 0 1840.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000543419193565917
"P283yo" 40 1 "Different" "A" "Y" "Three" 4020 "TARGET" 5935.1 0 1986.7 0 85.6336206896552 0 1915.1 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00052216594433711
"P2845yo" 1 7 "Same" "A" "N" "Four-Five" 4020 "TARGET" 5215.8 0 1933.1 0 83.323275862069 0 1195.8 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000836260244187991
"P2845yo" 2 4 "Different" "A" "N" "Four-Five" 4020 "TARGET" 5873.2 0 1566.6 0 67.5258620689655 0 1853.2 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000539607165983164
"P2845yo" 4 17 "Same" "AN" "N" "Four-Five" 4010 "TARGET" 6133.4 0 2163.3 0 92.8454935622317 0 2123.4 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000470942827540737
"P2845yo" 7 12 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 4599.2 0 2022.4 0 86.7982832618026 0 589.2 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00169721656483367
"P2845yo" 8 19 "Same" "A" "N" "Four-Five" 4010 "TARGET" 5838.9 0 2063.4 0 88.5579399141631 0 1828.9 -0.5 -0.50262123197903 0.5 0.450851900393185 0.5 0.485583224115334 0.000546776751052545
"P2845yo" 9 9 "Different" "AN" "N" "Four-Five" 4020 "TARGET" 5310.4 0 2019.6 0 87.051724137931 0 1290.4 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000774953502789833
"P2845yo" 13 14 "Different" "A" "N" "Four-Five" 4020 "TARGET" 5895.3 0 2108.5 0 90.8836206896552 0 1875.3 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000533248013651149
"P2845yo" 19 2 "Different" "A" "Y" "Four-Five" 4010 "TARGET" 5310.9 0 2063.5 0 88.5622317596566 0 1300.9 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000768698593281575
"P2845yo" 22 19 "Different" "A" "N" "Four-Five" 4010 "TARGET" 5160.8 0 1984.1 0 85.1545064377682 0 1150.8 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000868960722975321
"P2845yo" 24 17 "Different" "AN" "N" "Four-Five" 4010 "TARGET" 6004.9 0 2063.5 0 88.5622317596567 0 1994.9 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.000501278259561883
"P2845yo" 25 16 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 4858.3 0 1771.5 0 76.3577586206897 0 838.3 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00119289037337469
"P2845yo" 29 12 "Same" "AN" "Y" "Four-Five" 4010 "TARGET" 4312.9 0 1896.7 0 81.4034334763948 0 302.9 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00330141961043249
"P2845yo" 30 11 "Different" "A" "N" "Four-Five" 4020 "TARGET" 4384.1 0 1730.5 0 74.5905172413793 0 364.1 0.5 0.49737876802097 0.5 0.450851900393185 0.5 0.485583224115334 0.00274649821477616
"P2845yo" 32 9 "Same" "AN" "Y" "Four-Five" 4020 "TARGET" 4426.8 0 2039.9 0 87.926724137931 0 406.8 -0.5 -0.50262123197903 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00245821042281219
"P2845yo" 34 7 "Different" "A" "Y" "Four-Five" 4020 "TARGET" 5470.4 0 2069.3 0 89.1939655172414 0 1450.4 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.000689464975179261
"P2845yo" 36 5 "Different" "AN" "Y" "Four-Five" 4010 "TARGET" 4363.5 0 1996.7 0 85.6952789699571 0 353.5 0.5 0.49737876802097 -0.5 -0.549148099606815 0.5 0.485583224115334 0.00282885431400283
"P293yo" 2 2 "Same" "A" "N" "Three" 4010 "TARGET" 4253.7 0 1443.4 0 61.9484978540773 0 243.7 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00410340582683628
"P293yo" 4 4 "Same" "A" "N" "Three" 4020 "TARGET" 6308.4 0 1664.5 0 71.7456896551724 0 2288.4 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000436986540814543
"P293yo" 6 6 "Same" "A" "Y" "Three" 4020 "TARGET" 5718.2 0 1931.5 0 83.2543103448276 0 1698.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00058885879166176
"P293yo" 7 7 "Different" "A" "N" "Three" 4020 "TARGET" 4140.5 0 1966.2 0 84.75 0 120.5 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00829875518672199
"P293yo" 8 8 "Same" "AN" "Y" "Three" 4010 "TARGET" 5113 0 1896.6 0 81.3991416309013 0 1103 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000906618313689937
"P293yo" 9 9 "Same" "AN" "N" "Three" 4020 "TARGET" 4718.6 0 1853.3 0 79.8836206896552 0 698.6 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00143143429716576
"P293yo" 10 10 "Same" "A" "N" "Three" 4020 "TARGET" 4690.6 0 1920.2 0 82.7672413793103 0 670.6 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00149120190873844
"P293yo" 12 12 "Same" "AN" "N" "Three" 4010 "TARGET" 4965.7 0 1996.6 0 85.6909871244635 0 955.7 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00104635345819818
"P293yo" 13 13 "Different" "AN" "Y" "Three" 4020 "TARGET" 5988.2 0 1920.2 0 82.7672413793104 0 1968.2 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000508078447312265
"P293yo" 16 16 "Different" "A" "N" "Three" 4020 "TARGET" 4369.2 0 1849.1 0 79.7025862068966 0 349.2 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00286368843069874
"P293yo" 17 17 "Different" "AN" "Y" "Three" 4010 "TARGET" 4389.4 0 1117.2 0 47.9484978540772 0 379.4 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00263574064312072
"P293yo" 20 20 "Same" "AN" "Y" "Three" 4010 "TARGET" 4171 0 1835.2 0 78.7639484978541 0 161 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.0062111801242236
"P293yo" 21 1 "Same" "A" "N" "Three" 4020 "TARGET" 5118 0 1720 0 74.1379310344828 0 1098 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000910746812386157
"P293yo" 25 8 "Different" "AN" "N" "Three" 4010 "TARGET" 5191.6 0 1896.5 0 81.3948497854077 0 1181.6 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.000846310088016249
"P293yo" 28 14 "Different" "A" "Y" "Three" 4020 "TARGET" 5955.1 0 1420 0 61.2068965517241 0 1935.1 0.5 0.49737876802097 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.000516769159216578
"P293yo" 31 5 "Same" "AN" "N" "Three" 4010 "TARGET" 4469.8 0 2063.3 0 88.5536480686695 0 459.8 -0.5 -0.50262123197903 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00217485863418878
"P293yo" 36 20 "Different" "AN" "N" "Three" 4010 "TARGET" 4899.5 0 1888.9 0 81.068669527897 0 889.5 0.5 0.49737876802097 0.5 0.450851900393185 -0.5 -0.514416775884666 0.00112422709387296
"P293yo" 37 17 "Same" "AN" "Y" "Three" 4010 "TARGET" 4870.4 0 1936.2 0 83.0987124463519 0 860.4 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00116225011622501
"P293yo" 40 7 "Same" "A" "Y" "Three" 4020 "TARGET" 4519.2 0 1886.7 0 81.323275862069 0 499.2 -0.5 -0.50262123197903 -0.5 -0.549148099606815 -0.5 -0.514416775884666 0.00200320512820513
